order_id,product_id,product_details_id,quantity,subtotal,discount_amount,subtotal_after_discount
1561,4,10,1,29000,10000.0,19000.0
1561,1,2,1,39000,10000.0,29000.0
1562,21,56,1,45000,8100.0,36900.0
1563,21,56,1,45000,30000.0,15000.0
1564,15,43,1,65000,0.0,65000.0
1564,4,10,1,29000,0.0,29000.0
1565,4,10,1,29000,0.0,29000.0
1566,17,48,1,45000,3600.0,41400.0
1567,11,32,1,85000,6800.0,78200.0
1568,4,12,1,45000,3600.0,41400.0
1568,6,16,1,45000,3600.0,41400.0
1569,1,3,1,45000,3600.0,41400.0
1570,15,43,1,65000,30000.0,35000.0
1570,12,35,1,69000,30000.0,39000.0
1571,4,11,1,39000,30000.0,9000.0
1571,8,22,1,45000,30000.0,15000.0
1572,13,38,1,69000,12420.0,56580.0
1573,28,63,1,120000,10000.0,110000.0
1574,20,55,1,45000,10000.0,35000.0
1574,11,31,1,79000,10000.0,69000.0
1575,18,53,1,69000,30000.0,39000.0
1576,11,32,1,85000,10000.0,75000.0
1576,17,49,1,55000,10000.0,45000.0
1577,8,23,1,49000,0.0,49000.0
1578,24,59,1,55000,0.0,55000.0
1578,16,45,1,45000,0.0,45000.0
1578,1,3,1,45000,0.0,45000.0
1578,12,34,1,65000,0.0,65000.0
1578,5,13,1,45000,0.0,45000.0
1578,25,60,1,35000,0.0,35000.0
1578,22,57,3,165000,0.0,165000.0
1579,18,52,1,55000,10000.0,45000.0
1579,4,11,1,39000,10000.0,29000.0
1580,30,65,1,200000,30000.0,170000.0
1580,1,2,1,39000,30000.0,9000.0
1580,2,5,1,34000,30000.0,4000.0
1581,3,8,1,34000,6120.0,27880.0
1581,2,5,1,34000,6120.0,27880.0
1582,15,44,1,69000,10000.0,59000.0
1583,5,15,1,55000,9900.0,45100.0
1583,7,21,1,55000,9900.0,45100.0
1583,17,50,1,69000,12420.0,56580.0
1583,18,53,1,69000,12420.0,56580.0
1583,12,34,1,65000,11700.0,53300.0
1583,2,4,1,29000,5220.0,23780.0
1584,9,26,1,79000,30000.0,49000.0
1585,3,8,1,34000,0.0,34000.0
1585,30,65,1,200000,0.0,200000.0
1586,7,20,1,49000,3920.0,45080.0
1586,4,11,1,39000,3120.0,35880.0
1587,10,27,1,65000,7800.0,57200.0
1587,7,20,1,49000,5880.0,43120.0
1587,30,65,2,400000,48000.0,352000.0
1587,2,6,1,39000,4680.0,34320.0
1587,16,46,1,55000,6600.0,48400.0
1587,16,47,1,69000,8280.0,60720.0
1588,2,5,1,34000,2720.0,31280.0
1588,18,53,1,69000,5520.0,63480.0
1589,1,2,1,39000,4680.0,34320.0
1590,18,52,1,55000,30000.0,25000.0
1590,1,2,1,39000,30000.0,9000.0
1591,15,43,1,65000,5200.0,59800.0
1591,19,54,1,45000,3600.0,41400.0
1592,18,53,1,69000,8280.0,60720.0
1593,20,55,1,45000,30000.0,15000.0
1594,17,49,1,55000,30000.0,25000.0
1594,22,57,1,55000,30000.0,25000.0
1595,18,52,1,55000,6600.0,48400.0
1595,8,22,1,45000,5400.0,39600.0
1595,11,31,1,79000,9480.0,69520.0
1595,17,50,1,69000,8280.0,60720.0
1595,1,3,1,45000,5400.0,39600.0
1596,10,27,1,65000,30000.0,35000.0
1597,19,54,1,45000,10000.0,35000.0
1597,17,50,1,69000,10000.0,59000.0
1597,16,46,1,55000,10000.0,45000.0
1597,14,41,1,69000,10000.0,59000.0
1597,15,43,1,65000,10000.0,55000.0
1597,5,15,1,55000,10000.0,45000.0
1597,18,51,1,45000,10000.0,35000.0
1597,22,57,1,55000,10000.0,45000.0
1597,14,39,1,55000,10000.0,45000.0
1598,18,52,1,55000,4400.0,50600.0
1598,11,30,1,69000,5520.0,63480.0
1599,17,49,1,55000,9900.0,45100.0
1600,5,15,1,55000,6600.0,48400.0
1601,3,9,1,39000,0.0,39000.0
1601,7,19,1,45000,0.0,45000.0
1602,3,9,1,39000,30000.0,9000.0
1602,25,60,1,35000,30000.0,5000.0
1603,16,47,1,69000,30000.0,39000.0
1603,20,55,1,45000,30000.0,15000.0
1604,15,42,1,55000,4400.0,50600.0
1604,3,8,1,34000,2720.0,31280.0
1605,1,1,1,29000,5220.0,23780.0
1605,12,34,1,65000,11700.0,53300.0
1605,14,40,1,65000,11700.0,53300.0
1605,7,20,1,49000,8820.0,40180.0
1605,27,62,1,110000,19800.0,90200.0
1606,13,38,1,69000,5520.0,63480.0
1606,24,59,1,55000,4400.0,50600.0
1607,4,10,1,29000,10000.0,19000.0
1607,5,15,1,55000,10000.0,45000.0
1607,11,30,1,69000,10000.0,59000.0
1607,18,51,1,45000,10000.0,35000.0
1607,1,1,1,29000,10000.0,19000.0
1608,6,18,1,55000,4400.0,50600.0
1608,1,2,1,39000,3120.0,35880.0
1609,25,60,1,35000,30000.0,5000.0
1609,4,12,1,45000,30000.0,15000.0
1610,24,59,1,55000,9900.0,45100.0
1610,11,31,1,79000,14220.0,64780.0
1611,6,18,1,55000,4400.0,50600.0
1611,24,59,1,55000,4400.0,50600.0
1612,27,62,1,110000,10000.0,100000.0
1612,5,15,1,55000,10000.0,45000.0
1613,29,64,1,150000,10000.0,140000.0
1614,11,31,1,79000,9480.0,69520.0
1614,14,39,1,55000,6600.0,48400.0
1615,13,37,1,65000,7800.0,57200.0
1615,25,60,1,35000,4200.0,30800.0
1615,18,52,1,55000,6600.0,48400.0
1615,15,43,1,65000,7800.0,57200.0
1615,2,4,1,29000,3480.0,25520.0
1615,7,21,1,55000,6600.0,48400.0
1615,14,40,1,65000,7800.0,57200.0
1615,6,18,1,55000,6600.0,48400.0
1615,17,50,1,69000,8280.0,60720.0
1616,17,49,1,55000,9900.0,45100.0
1616,4,10,1,29000,5220.0,23780.0
1617,4,11,1,39000,4680.0,34320.0
1617,18,53,1,69000,8280.0,60720.0
1617,21,56,1,45000,5400.0,39600.0
1617,3,9,1,39000,4680.0,34320.0
1618,4,11,1,39000,10000.0,29000.0
1618,12,34,1,65000,10000.0,55000.0
1619,16,47,1,69000,8280.0,60720.0
1619,12,33,1,55000,6600.0,48400.0
1619,18,53,1,69000,8280.0,60720.0
1620,16,45,1,45000,3600.0,41400.0
1621,11,30,1,69000,0.0,69000.0
1621,17,50,1,69000,0.0,69000.0
1622,5,15,1,55000,6600.0,48400.0
1623,29,64,1,150000,10000.0,140000.0
1624,2,6,1,39000,4680.0,34320.0
1624,4,12,1,45000,5400.0,39600.0
1625,17,48,1,45000,5400.0,39600.0
1626,29,64,1,150000,12000.0,138000.0
1626,8,22,1,45000,3600.0,41400.0
1627,6,18,1,55000,9900.0,45100.0
1628,18,51,1,45000,0.0,45000.0
1628,10,29,1,79000,0.0,79000.0
1629,7,20,1,49000,3920.0,45080.0
1629,26,61,1,100000,8000.0,92000.0
1629,4,11,1,39000,3120.0,35880.0
1630,18,52,1,55000,30000.0,25000.0
1630,26,61,1,100000,30000.0,70000.0
1631,4,11,1,39000,30000.0,9000.0
1632,17,49,1,55000,30000.0,25000.0
1633,16,45,1,45000,10000.0,35000.0
1634,3,7,1,29000,30000.0,-1000.0
1634,18,52,1,55000,30000.0,25000.0
1635,12,34,1,65000,11700.0,53300.0
1635,11,30,1,69000,12420.0,56580.0
1636,1,1,1,29000,30000.0,-1000.0
1636,13,38,1,69000,30000.0,39000.0
1636,9,26,1,79000,30000.0,49000.0
1636,2,4,1,29000,30000.0,-1000.0
1636,5,14,1,49000,30000.0,19000.0
1637,12,34,1,65000,30000.0,35000.0
1637,12,35,1,69000,30000.0,39000.0
1638,18,52,1,55000,9900.0,45100.0
1639,6,17,1,49000,0.0,49000.0
1639,23,58,1,55000,0.0,55000.0
1640,23,58,1,55000,30000.0,25000.0
1640,14,40,1,65000,30000.0,35000.0
1641,28,63,1,120000,30000.0,90000.0
1641,29,64,1,150000,30000.0,120000.0
1641,12,33,1,55000,30000.0,25000.0
1641,3,7,1,29000,30000.0,-1000.0
1641,17,48,1,45000,30000.0,15000.0
1641,30,65,1,200000,30000.0,170000.0
1641,7,20,1,49000,30000.0,19000.0
1642,6,18,1,55000,30000.0,25000.0
1642,16,45,2,90000,30000.0,60000.0
1642,5,15,1,55000,30000.0,25000.0
1642,9,26,1,79000,30000.0,49000.0
1643,9,24,1,65000,10000.0,55000.0
1643,14,39,1,55000,10000.0,45000.0
1644,14,41,1,69000,30000.0,39000.0
1645,6,17,1,49000,30000.0,19000.0
1646,29,64,1,150000,27000.0,123000.0
1646,21,56,1,45000,8100.0,36900.0
1647,3,8,1,34000,6120.0,27880.0
1648,27,62,1,110000,8800.0,101200.0
1648,18,53,1,69000,5520.0,63480.0
1649,22,57,1,55000,4400.0,50600.0
1650,13,36,1,55000,10000.0,45000.0
1651,4,10,1,29000,30000.0,-1000.0
1651,17,48,1,45000,30000.0,15000.0
1652,12,33,1,55000,6600.0,48400.0
1652,2,4,1,29000,3480.0,25520.0
1653,18,52,1,55000,30000.0,25000.0
1654,17,49,1,55000,6600.0,48400.0
1655,1,3,1,45000,3600.0,41400.0
1656,23,58,1,55000,30000.0,25000.0
1656,16,47,1,69000,30000.0,39000.0
1657,16,45,1,45000,5400.0,39600.0
1658,17,50,1,69000,0.0,69000.0
1659,6,18,1,55000,30000.0,25000.0
1660,9,24,1,65000,11700.0,53300.0
1660,7,20,1,49000,8820.0,40180.0
1661,22,57,1,55000,10000.0,45000.0
1662,2,4,1,29000,10000.0,19000.0
1662,15,42,1,55000,10000.0,45000.0
1662,4,10,1,29000,10000.0,19000.0
1662,20,55,1,45000,10000.0,35000.0
1662,25,60,1,35000,10000.0,25000.0
1663,29,64,1,150000,10000.0,140000.0
1663,5,15,1,55000,10000.0,45000.0
1663,4,11,1,39000,10000.0,29000.0
1663,18,51,1,45000,10000.0,35000.0
1664,1,2,1,39000,10000.0,29000.0
1664,7,20,1,49000,10000.0,39000.0
1665,24,59,1,55000,10000.0,45000.0
1666,27,62,1,110000,0.0,110000.0
1667,10,27,1,65000,7800.0,57200.0
1668,1,3,1,45000,0.0,45000.0
1668,11,31,1,79000,0.0,79000.0
1668,3,9,1,39000,0.0,39000.0
1668,7,20,1,49000,0.0,49000.0
1669,24,59,1,55000,6600.0,48400.0
1669,9,24,1,65000,7800.0,57200.0
1670,11,32,1,85000,6800.0,78200.0
1670,10,29,1,79000,6320.0,72680.0
1671,10,28,1,75000,6000.0,69000.0
1672,3,9,1,39000,30000.0,9000.0
1672,13,38,1,69000,30000.0,39000.0
1673,16,47,1,69000,0.0,69000.0
1673,27,62,1,110000,0.0,110000.0
1673,11,32,1,85000,0.0,85000.0
1673,1,1,1,29000,0.0,29000.0
1673,2,4,1,29000,0.0,29000.0
1673,17,50,1,69000,0.0,69000.0
1674,17,49,1,55000,30000.0,25000.0
1675,5,14,1,49000,30000.0,19000.0
1675,2,4,1,29000,30000.0,-1000.0
1676,30,65,1,200000,36000.0,164000.0
1676,10,27,1,65000,11700.0,53300.0
1676,27,62,1,110000,19800.0,90200.0
1676,1,3,1,45000,8100.0,36900.0
1676,9,24,1,65000,11700.0,53300.0
1676,9,25,1,75000,13500.0,61500.0
1677,5,15,1,55000,4400.0,50600.0
1678,5,14,1,49000,0.0,49000.0
1678,9,26,1,79000,0.0,79000.0
1678,6,17,1,49000,0.0,49000.0
1678,15,43,1,65000,0.0,65000.0
1679,1,3,1,45000,3600.0,41400.0
1679,14,40,1,65000,5200.0,59800.0
1680,4,12,1,45000,5400.0,39600.0
1680,5,13,1,45000,5400.0,39600.0
1681,26,61,1,100000,12000.0,88000.0
1681,6,16,1,45000,5400.0,39600.0
1682,11,32,1,85000,15300.0,69700.0
1683,10,28,1,75000,13500.0,61500.0
1683,5,15,2,110000,19800.0,90200.0
1683,3,9,1,39000,7020.0,31980.0
1683,3,8,1,34000,6120.0,27880.0
1683,26,61,1,100000,18000.0,82000.0
1683,21,56,1,45000,8100.0,36900.0
1683,8,23,1,49000,8820.0,40180.0
1683,2,6,1,39000,7020.0,31980.0
1683,13,37,1,65000,11700.0,53300.0
1683,6,16,1,45000,8100.0,36900.0
1683,4,11,1,39000,7020.0,31980.0
1683,12,35,1,69000,12420.0,56580.0
1683,24,59,1,55000,9900.0,45100.0
1683,17,50,1,69000,12420.0,56580.0
1684,1,1,1,29000,2320.0,26680.0
1684,11,30,1,69000,5520.0,63480.0
1685,14,41,1,69000,10000.0,59000.0
1685,7,19,1,45000,10000.0,35000.0
1686,1,2,1,39000,0.0,39000.0
1686,23,58,1,55000,0.0,55000.0
1686,18,53,1,69000,0.0,69000.0
1686,6,17,1,49000,0.0,49000.0
1686,9,24,1,65000,0.0,65000.0
1687,16,46,1,55000,6600.0,48400.0
1687,13,36,1,55000,6600.0,48400.0
1688,18,51,1,45000,5400.0,39600.0
1688,9,25,1,75000,9000.0,66000.0
1688,15,43,1,65000,7800.0,57200.0
1688,3,7,2,58000,6960.0,51040.0
1688,12,33,1,55000,6600.0,48400.0
1688,10,27,1,65000,7800.0,57200.0
1688,12,34,1,65000,7800.0,57200.0
1688,13,38,1,69000,8280.0,60720.0
1688,7,19,1,45000,5400.0,39600.0
1688,24,59,1,55000,6600.0,48400.0
1688,3,8,2,68000,8160.0,59840.0
1688,13,37,1,65000,7800.0,57200.0
1688,25,60,1,35000,4200.0,30800.0
1688,8,23,1,49000,5880.0,43120.0
1688,1,3,1,45000,5400.0,39600.0
1688,1,1,1,29000,3480.0,25520.0
1688,22,57,1,55000,6600.0,48400.0
1688,28,63,1,120000,14400.0,105600.0
1689,9,26,1,79000,30000.0,49000.0
1690,13,38,1,69000,12420.0,56580.0
1691,10,28,1,75000,13500.0,61500.0
1691,12,33,1,55000,9900.0,45100.0
1691,6,16,1,45000,8100.0,36900.0
1692,7,20,1,49000,4900.0,44100.0
1692,27,62,1,110000,11000.0,99000.0
1692,28,63,1,120000,12000.0,108000.0
1693,9,25,1,75000,0.0,75000.0
1693,12,33,1,55000,0.0,55000.0
1694,9,26,1,79000,30000.0,49000.0
1695,3,8,1,34000,2720.0,31280.0
1695,14,39,1,55000,4400.0,50600.0
1696,7,21,1,55000,4400.0,50600.0
1697,2,4,1,29000,10000.0,19000.0
1698,16,45,1,45000,30000.0,15000.0
1698,15,43,1,65000,30000.0,35000.0
1699,3,7,1,29000,30000.0,-1000.0
1699,1,3,1,45000,30000.0,15000.0
1699,26,61,1,100000,30000.0,70000.0
1700,6,18,1,55000,30000.0,25000.0
1701,7,19,1,45000,10000.0,35000.0
1702,10,27,1,65000,30000.0,35000.0
1702,18,52,1,55000,30000.0,25000.0
1702,3,9,1,39000,30000.0,9000.0
1702,18,53,1,69000,30000.0,39000.0
1702,17,49,1,55000,30000.0,25000.0
1703,11,32,1,85000,0.0,85000.0
1704,5,13,1,45000,10000.0,35000.0
1705,28,63,1,120000,0.0,120000.0
1706,7,20,1,49000,10000.0,39000.0
1706,10,28,1,75000,10000.0,65000.0
1707,17,49,1,55000,30000.0,25000.0
1707,13,38,1,69000,30000.0,39000.0
1708,10,27,1,65000,10000.0,55000.0
1708,14,40,1,65000,10000.0,55000.0
1709,14,41,1,69000,30000.0,39000.0
1710,10,27,1,65000,10000.0,55000.0
1710,4,10,1,29000,10000.0,19000.0
1711,16,45,1,45000,8100.0,36900.0
1711,1,2,1,39000,7020.0,31980.0
1712,3,9,1,39000,30000.0,9000.0
1712,11,30,1,69000,30000.0,39000.0
1712,21,56,1,45000,30000.0,15000.0
1712,16,47,1,69000,30000.0,39000.0
1712,23,58,1,55000,30000.0,25000.0
1713,12,34,1,65000,30000.0,35000.0
1714,26,61,1,100000,12000.0,88000.0
1714,25,60,1,35000,4200.0,30800.0
1714,13,38,1,69000,8280.0,60720.0
1714,1,3,1,45000,5400.0,39600.0
1714,10,27,1,65000,7800.0,57200.0
1715,3,8,1,34000,2720.0,31280.0
1715,17,48,1,45000,3600.0,41400.0
1715,20,55,1,45000,3600.0,41400.0
1715,12,35,1,69000,5520.0,63480.0
1715,3,9,1,39000,3120.0,35880.0
1716,2,5,1,34000,30000.0,4000.0
1716,27,62,1,110000,30000.0,80000.0
1717,5,13,1,45000,0.0,45000.0
1717,18,53,1,69000,0.0,69000.0
1718,19,54,1,45000,0.0,45000.0
1718,13,36,1,55000,0.0,55000.0
1719,10,29,1,79000,14220.0,64780.0
1719,9,26,2,158000,28440.0,129560.0
1719,6,16,1,45000,8100.0,36900.0
1719,11,31,1,79000,14220.0,64780.0
1719,11,30,1,69000,12420.0,56580.0
1720,3,8,1,34000,30000.0,4000.0
1720,29,64,1,150000,30000.0,120000.0
1721,15,44,1,69000,6900.0,62100.0
1721,3,8,1,34000,3400.0,30600.0
1722,2,5,1,34000,2720.0,31280.0
1722,10,27,1,65000,5200.0,59800.0
1722,3,7,1,29000,2320.0,26680.0
1722,25,60,2,70000,5600.0,64400.0
1722,2,6,1,39000,3120.0,35880.0
1723,10,29,1,79000,0.0,79000.0
1724,9,24,1,65000,10000.0,55000.0
1724,21,56,1,45000,10000.0,35000.0
1724,13,37,1,65000,10000.0,55000.0
1725,25,60,1,35000,0.0,35000.0
1726,20,55,1,45000,8100.0,36900.0
1726,6,16,1,45000,8100.0,36900.0
1726,23,58,1,55000,9900.0,45100.0
1726,1,3,1,45000,8100.0,36900.0
1726,8,23,1,49000,8820.0,40180.0
1726,24,59,1,55000,9900.0,45100.0
1726,15,44,1,69000,12420.0,56580.0
1727,3,7,1,29000,2320.0,26680.0
1727,25,60,2,70000,5600.0,64400.0
1727,8,23,1,49000,3920.0,45080.0
1727,16,46,1,55000,4400.0,50600.0
1727,4,12,1,45000,3600.0,41400.0
1728,13,38,1,69000,0.0,69000.0
1729,7,20,1,49000,5880.0,43120.0
1729,4,10,1,29000,3480.0,25520.0
1729,15,43,1,65000,7800.0,57200.0
1729,9,26,1,79000,9480.0,69520.0
1729,8,23,1,49000,5880.0,43120.0
1730,16,47,1,69000,8280.0,60720.0
1731,5,14,2,98000,17640.0,80360.0
1731,18,52,1,55000,9900.0,45100.0
1731,4,12,1,45000,8100.0,36900.0
1732,13,38,1,69000,30000.0,39000.0
1733,5,13,1,45000,0.0,45000.0
1734,7,20,1,49000,0.0,49000.0
1734,5,15,1,55000,0.0,55000.0
1734,2,6,2,78000,0.0,78000.0
1734,17,50,1,69000,0.0,69000.0
1734,14,41,1,69000,0.0,69000.0
1735,23,58,1,55000,30000.0,25000.0
1735,2,5,1,34000,30000.0,4000.0
1736,21,56,1,45000,0.0,45000.0
1736,14,39,1,55000,0.0,55000.0
1736,12,34,1,65000,0.0,65000.0
1736,7,19,2,90000,0.0,90000.0
1737,1,2,1,39000,0.0,39000.0
1738,4,11,1,39000,7020.0,31980.0
1738,21,56,1,45000,8100.0,36900.0
1738,10,28,1,75000,13500.0,61500.0
1738,16,45,1,45000,8100.0,36900.0
1738,4,10,1,29000,5220.0,23780.0
1738,3,9,1,39000,7020.0,31980.0
1739,25,60,1,35000,3500.0,31500.0
1739,6,18,1,55000,5500.0,49500.0
1740,11,31,1,79000,30000.0,49000.0
1741,12,34,1,65000,5200.0,59800.0
1741,16,45,1,45000,3600.0,41400.0
1741,29,64,1,150000,12000.0,138000.0
1741,23,58,1,55000,4400.0,50600.0
1741,17,48,1,45000,3600.0,41400.0
1742,8,22,1,45000,8100.0,36900.0
1742,19,54,1,45000,8100.0,36900.0
1743,4,12,1,45000,3600.0,41400.0
1743,6,18,1,55000,4400.0,50600.0
1743,5,15,1,55000,4400.0,50600.0
1743,7,20,1,49000,3920.0,45080.0
1744,5,13,1,45000,3600.0,41400.0
1744,7,20,1,49000,3920.0,45080.0
1744,22,57,1,55000,4400.0,50600.0
1744,3,7,1,29000,2320.0,26680.0
1744,27,62,1,110000,8800.0,101200.0
1744,14,40,1,65000,5200.0,59800.0
1744,14,39,1,55000,4400.0,50600.0
1744,7,19,1,45000,3600.0,41400.0
1744,6,17,1,49000,3920.0,45080.0
1744,24,59,1,55000,4400.0,50600.0
1744,15,44,1,69000,5520.0,63480.0
1744,12,35,1,69000,5520.0,63480.0
1744,1,1,1,29000,2320.0,26680.0
1744,7,21,1,55000,4400.0,50600.0
1744,6,18,1,55000,4400.0,50600.0
1745,24,59,1,55000,30000.0,25000.0
1745,5,13,1,45000,30000.0,15000.0
1745,6,17,1,49000,30000.0,19000.0
1745,2,5,1,34000,30000.0,4000.0
1745,5,14,1,49000,30000.0,19000.0
1745,5,15,1,55000,30000.0,25000.0
1746,10,29,1,79000,30000.0,49000.0
1746,21,56,1,45000,30000.0,15000.0
1747,17,49,1,55000,6600.0,48400.0
1748,23,58,1,55000,30000.0,25000.0
1748,18,53,1,69000,30000.0,39000.0
1749,9,24,1,65000,30000.0,35000.0
1749,14,40,1,65000,30000.0,35000.0
1749,24,59,1,55000,30000.0,25000.0
1749,14,41,1,69000,30000.0,39000.0
1749,2,6,1,39000,30000.0,9000.0
1749,23,58,1,55000,30000.0,25000.0
1750,14,39,1,55000,6600.0,48400.0
1751,11,32,1,85000,10000.0,75000.0
1751,7,21,1,55000,10000.0,45000.0
1751,2,6,1,39000,10000.0,29000.0
1752,29,64,1,150000,30000.0,120000.0
1753,12,33,1,55000,9900.0,45100.0
1753,6,16,1,45000,8100.0,36900.0
1753,18,52,1,55000,9900.0,45100.0
1753,13,37,1,65000,11700.0,53300.0
1754,5,14,1,49000,0.0,49000.0
1754,2,5,1,34000,0.0,34000.0
1755,9,24,1,65000,30000.0,35000.0
1755,7,21,1,55000,30000.0,25000.0
1756,8,22,1,45000,10000.0,35000.0
1756,11,31,1,79000,10000.0,69000.0
1756,15,42,1,55000,10000.0,45000.0
1756,12,35,1,69000,10000.0,59000.0
1756,19,54,1,45000,10000.0,35000.0
1756,8,23,1,49000,10000.0,39000.0
1757,1,3,1,45000,30000.0,15000.0
1757,18,52,1,55000,30000.0,25000.0
1757,18,53,1,69000,30000.0,39000.0
1757,4,11,1,39000,30000.0,9000.0
1758,6,16,1,45000,5400.0,39600.0
1758,5,13,1,45000,5400.0,39600.0
1758,26,61,1,100000,12000.0,88000.0
1758,2,6,1,39000,4680.0,34320.0
1758,19,54,1,45000,5400.0,39600.0
1758,22,57,1,55000,6600.0,48400.0
1758,13,38,2,138000,16560.0,121440.0
1758,3,9,1,39000,4680.0,34320.0
1758,7,21,1,55000,6600.0,48400.0
1758,4,12,1,45000,5400.0,39600.0
1758,15,43,1,65000,7800.0,57200.0
1758,1,3,1,45000,5400.0,39600.0
1759,5,15,1,55000,9900.0,45100.0
1760,14,41,1,69000,5520.0,63480.0
1761,10,28,1,75000,0.0,75000.0
1761,1,3,1,45000,0.0,45000.0
1761,26,61,1,100000,0.0,100000.0
1762,30,65,1,200000,10000.0,190000.0
1762,2,4,1,29000,10000.0,19000.0
1763,4,12,1,45000,10000.0,35000.0
1763,12,34,1,65000,10000.0,55000.0
1764,18,53,1,69000,8280.0,60720.0
1765,23,58,1,55000,10000.0,45000.0
1765,13,36,1,55000,10000.0,45000.0
1766,27,62,1,110000,30000.0,80000.0
1766,18,52,1,55000,30000.0,25000.0
1767,16,45,1,45000,5400.0,39600.0
1768,11,32,1,85000,10200.0,74800.0
1769,15,44,1,69000,30000.0,39000.0
1769,3,9,1,39000,30000.0,9000.0
1769,19,54,1,45000,30000.0,15000.0
1769,5,14,1,49000,30000.0,19000.0
1770,13,37,1,65000,0.0,65000.0
1770,4,12,1,45000,0.0,45000.0
1771,13,37,1,65000,7800.0,57200.0
1771,28,63,1,120000,14400.0,105600.0
1772,11,31,1,79000,6320.0,72680.0
1772,10,27,1,65000,5200.0,59800.0
1772,7,20,1,49000,3920.0,45080.0
1773,4,11,1,39000,3120.0,35880.0
1773,28,63,1,120000,9600.0,110400.0
1774,17,50,1,69000,30000.0,39000.0
1774,2,6,1,39000,30000.0,9000.0
1774,12,35,1,69000,30000.0,39000.0
1774,18,52,1,55000,30000.0,25000.0
1774,13,36,1,55000,30000.0,25000.0
1774,2,4,1,29000,30000.0,-1000.0
1775,23,58,1,55000,0.0,55000.0
1776,11,30,1,69000,30000.0,39000.0
1777,2,4,1,29000,2320.0,26680.0
1777,6,18,1,55000,4400.0,50600.0
1778,25,60,1,35000,30000.0,5000.0
1779,9,24,1,65000,30000.0,35000.0
1779,3,9,1,39000,30000.0,9000.0
1780,20,55,1,45000,10000.0,35000.0
1781,14,40,1,65000,11700.0,53300.0
1781,11,31,1,79000,14220.0,64780.0
1781,21,56,1,45000,8100.0,36900.0
1781,9,24,1,65000,11700.0,53300.0
1781,1,1,1,29000,5220.0,23780.0
1781,10,28,1,75000,13500.0,61500.0
1782,24,59,1,55000,9900.0,45100.0
1782,6,18,1,55000,9900.0,45100.0
1783,12,33,1,55000,9900.0,45100.0
1784,29,64,1,150000,27000.0,123000.0
1784,10,27,1,65000,11700.0,53300.0
1785,10,29,1,79000,0.0,79000.0
1785,1,1,1,29000,0.0,29000.0
1786,2,5,1,34000,0.0,34000.0
1786,18,52,1,55000,0.0,55000.0
1787,5,13,1,45000,30000.0,15000.0
1788,15,44,1,69000,10000.0,59000.0
1788,30,65,1,200000,10000.0,190000.0
1788,6,18,1,55000,10000.0,45000.0
1788,4,11,1,39000,10000.0,29000.0
1789,7,20,1,49000,3920.0,45080.0
1790,25,60,1,35000,4200.0,30800.0
1790,15,44,1,69000,8280.0,60720.0
1791,13,38,1,69000,8280.0,60720.0
1791,16,46,1,55000,6600.0,48400.0
1792,18,51,1,45000,0.0,45000.0
1792,17,49,1,55000,0.0,55000.0
1792,5,14,1,49000,0.0,49000.0
1793,2,5,1,34000,6120.0,27880.0
1793,6,16,1,45000,8100.0,36900.0
1793,6,18,1,55000,9900.0,45100.0
1793,24,59,1,55000,9900.0,45100.0
1794,4,12,1,45000,5400.0,39600.0
1795,14,41,1,69000,10000.0,59000.0
1795,12,33,1,55000,10000.0,45000.0
1796,6,17,1,49000,8820.0,40180.0
1796,7,21,1,55000,9900.0,45100.0
1796,9,25,2,150000,27000.0,123000.0
1796,9,24,1,65000,11700.0,53300.0
1796,17,49,2,110000,19800.0,90200.0
1796,15,43,1,65000,11700.0,53300.0
1796,30,65,1,200000,36000.0,164000.0
1796,16,45,2,90000,16200.0,73800.0
1796,14,40,1,65000,11700.0,53300.0
1796,20,55,1,45000,8100.0,36900.0
1796,7,20,1,49000,8820.0,40180.0
1796,11,32,1,85000,15300.0,69700.0
1796,4,12,1,45000,8100.0,36900.0
1796,4,11,1,39000,7020.0,31980.0
1796,3,7,1,29000,5220.0,23780.0
1796,2,4,1,29000,5220.0,23780.0
1796,13,36,1,55000,9900.0,45100.0
1797,7,21,1,55000,4400.0,50600.0
1798,2,5,2,68000,10000.0,58000.0
1798,1,1,1,29000,10000.0,19000.0
1798,12,35,1,69000,10000.0,59000.0
1798,17,50,1,69000,10000.0,59000.0
1799,10,29,1,79000,30000.0,49000.0
1799,9,26,1,79000,30000.0,49000.0
1799,1,2,1,39000,30000.0,9000.0
1799,19,54,1,45000,30000.0,15000.0
1799,11,30,1,69000,30000.0,39000.0
1800,13,36,1,55000,5500.0,49500.0
1800,10,29,1,79000,7900.0,71100.0
1800,14,40,1,65000,6500.0,58500.0
1800,11,30,1,69000,6900.0,62100.0
1800,9,26,1,79000,7900.0,71100.0
1800,15,44,1,69000,6900.0,62100.0
1801,17,48,1,45000,0.0,45000.0
1802,11,32,1,85000,10200.0,74800.0
1802,9,25,1,75000,9000.0,66000.0
1803,6,17,1,49000,8820.0,40180.0
1803,9,26,1,79000,14220.0,64780.0
1804,30,65,1,200000,10000.0,190000.0
1804,4,11,1,39000,10000.0,29000.0
1805,16,45,1,45000,10000.0,35000.0
1806,12,35,1,69000,0.0,69000.0
1806,3,7,1,29000,0.0,29000.0
1806,26,61,1,100000,0.0,100000.0
1806,17,49,1,55000,0.0,55000.0
1806,1,1,1,29000,0.0,29000.0
1807,8,23,1,49000,5880.0,43120.0
